leg,joint,cmd_delta_rad,act_delta_rad
press,4,0.000151553,0.000073306
press,4,-0.000467159,-0.000277625
press,4,0.000197755,0.000044814
press,4,-0.000131630,0.000099396
press,4,0.000116164,0.000106532
press,4,0.000043332,-0.000251678
press,4,0.000026657,0.000056383
press,4,0.000105055,-0.000010036
press,4,-0.000236655,0.000014008
press,4,0.000156490,-0.000039197
press,4,-0.000038681,0.000055741
press,4,-0.000350671,-0.000221258
press,4,0.000127986,0.000160050
press,4,0.000116379,-0.000096390
press,4,-0.002722598,-0.000032197
press,4,0.000057833,-0.000078333
press,4,0.000236563,-0.000019751
press,4,-0.000139326,0.000222188
press,4,-0.000059156,-0.000098319
press,4,0.000282080,0.000064688
press,4,0.000017448,-0.000029949
press,4,-0.000171581,0.000248690
press,4,0.000089080,-0.000304118
press,4,0.000022512,0.000072886
press,4,-0.000073487,0.000087584
press,4,-0.000075753,-0.000101095
press,4,-0.000009082,-0.000017991
press,4,0.000046382,0.000015096
press,4,0.000010697,-0.000013994
press,4,0.000007347,0.000102087
press,4,-0.000256482,-0.000021023
press,4,0.000395378,0.000180785
press,4,0.000092341,-0.000090551
press,4,-0.000298954,-0.000062569
press,4,0.000289545,0.000236652
press,4,-0.000112324,-0.000371343
press,4,0.000112745,0.000104336
press,4,-0.000193370,0.000082183
press,4,0.000135839,-0.000207265
press,4,0.000065933,0.000269825
press,4,-0.000082591,-0.000024628
press,4,0.000136487,0.000067262
press,4,-0.000061362,0.000015121
press,4,0.000027610,-0.000006947
press,4,0.000152771,0.000153935
press,4,-0.000159882,-0.000131758
press,4,0.000247297,0.000210674
press,4,-0.000258114,-0.000286536
press,4,0.000043697,0.000229893
press,4,0.000031365,-0.000113851
press,4,0.000293455,0.000174367
press,4,-0.000094479,-0.000138665
press,4,-0.000057886,0.000225561
press,4,-0.000102858,-0.000269780
press,4,0.000240409,0.000214967
press,4,-0.000171440,-0.000150399
press,4,0.000181825,0.000201800
press,4,-0.000157085,-0.000162711
press,4,0.000163497,0.000210897
press,4,0.000025216,-0.000203509
press,4,0.000007429,0.000220501
press,4,-0.000108206,-0.000186462
press,4,0.000137123,0.000209639
press,4,-0.000112145,-0.000179209
press,4,0.000141904,0.000203919
press,4,-0.000046482,-0.000170115
press,4,0.000135662,0.000211586
press,4,0.000009502,-0.000193433
press,4,-0.000015159,0.000222362
press,4,-0.000190772,-0.000189357
press,4,-0.000023813,0.000204357
press,4,-0.000055076,-0.000186440
press,4,0.000281291,0.000219766
press,4,0.000026197,-0.000185250
press,4,0.000065353,0.000218799
press,4,0.000064805,-0.000190172
press,4,-0.000507771,0.000219437
press,4,0.000425829,-0.000201595
press,4,0.000074546,0.000223183
press,4,0.000051250,-0.000183886
press,4,-0.000358194,0.000220306
press,4,0.000321394,-0.000198987
press,4,-0.000239302,0.000218966
press,4,0.000116836,-0.000188891
press,4,0.000221325,0.000214019
press,4,0.000030443,-0.000183033
press,4,-0.000521770,0.000218862
press,4,0.000339169,-0.000199319
press,4,0.000073228,0.000221129
press,4,0.000159263,-0.000184898
press,4,-0.000153107,0.000221426
press,4,0.000172733,-0.000193266
press,4,-0.000111315,0.000222604
press,4,-0.000110836,-0.000199787
press,4,0.000229316,0.000211617
press,4,-0.000176771,-0.000176291
press,4,0.000035002,0.000207080
press,4,-0.000130694,-0.000179921
press,4,0.000105746,0.000206972
press,4,-0.000135132,-0.000182882
press,4,0.000273035,0.000212906
press,4,0.000178136,-0.000188630
press,4,-0.000238747,0.000219557
press,4,-0.000218875,-0.000184758
press,4,0.000445647,0.000202828
press,4,-0.000181023,-0.000175774
press,4,0.000137124,0.000213220
press,4,-0.000193874,-0.000186394
press,4,0.000413187,0.000206021
press,4,-0.000313336,-0.000171020
press,4,0.000002243,0.000209264
press,4,0.000011500,-0.000191296
press,4,0.000211293,0.000216046
press,4,-0.000180273,-0.000182998
press,4,0.000249910,0.000207104
press,4,-0.000174655,-0.000175413
press,4,0.000164664,0.000210254
press,4,-0.000228876,-0.000186916
press,4,0.000310832,0.000210645
press,4,0.000054745,-0.000179995
press,4,-0.000445195,0.000222335
press,4,0.000202880,-0.000207782
press,4,0.000189496,0.000220350
press,4,0.000128874,-0.000182544
press,4,0.000015176,0.000222092
press,4,-0.000124007,-0.000183262
press,4,0.000108173,0.000214343
press,4,-0.000615965,-0.000196496
press,4,0.000651243,0.000194631
press,4,-0.000100906,-0.000162064
press,4,0.000144276,0.000213820
press,4,-0.000178807,-0.000179742
press,4,0.000183680,0.000217563
press,4,-0.000040714,-0.000203591
press,4,0.000093349,0.000214672
press,4,-0.000178531,-0.000174863
press,4,-0.000354227,0.000207631
press,4,0.000438512,-0.000196334
press,4,0.000123841,0.000226533
press,4,-0.000151498,-0.000186725
press,4,-0.000091799,0.000218438
press,4,0.000120711,-0.000200057
press,4,-0.000069033,0.000220526
press,4,0.000175371,-0.000186879
press,4,0.000016474,0.000226891
press,4,-0.000007232,-0.000199007
press,4,0.000014354,0.000216194
press,4,0.000124264,-0.000185519
press,4,0.000047142,0.000219483
press,4,-0.000013015,-0.000184313
press,4,0.000002277,0.000211124
press,4,0.000025861,-0.000186645
press,4,-0.000035932,0.000211495
press,4,0.000047244,-0.000176678
press,4,-0.000039550,0.000215433
press,4,0.000068566,-0.000195268
press,4,-0.000058313,0.000216108
press,4,0.000088809,-0.000184025
press,4,-0.000032242,0.000216892
press,4,-0.000138263,-0.000192737
press,4,0.000244170,0.000207700
press,4,-0.000110111,-0.000175249
press,4,0.000200427,0.000207810
press,4,-0.000151449,-0.000176164
press,5,0.001559270,-0.000445366
press,5,0.001266815,0.000052214
press,5,-0.001164518,-0.000515223
press,5,-0.000100379,-0.000095129
press,5,0.000085492,-0.000559330
press,5,0.000129885,0.000372648
press,5,-0.000156256,-0.000704050
press,5,0.000346556,-0.000312567
press,5,-0.000338690,0.000314951
press,5,-0.000016458,-0.000756502
press,5,0.000046806,-0.000215769
press,5,-0.000009553,-0.000129461
press,5,0.000150777,0.000041485
press,5,-0.000209361,-0.000272274
press,5,-0.000068011,-0.000381708
press,5,-0.000013125,0.000108242
press,5,-0.000014312,-0.000342369
press,5,-0.000010599,-0.000173807
press,5,-0.000022062,0.000495911
press,5,0.000060429,-0.000798702
press,5,0.000299246,-0.000095129
press,5,-0.000070069,0.000006437
press,5,-0.000239104,-0.000123739
press,5,0.000171948,0.000151396
press,5,-0.000050979,-0.000573397
press,5,0.000002602,0.000010252
press,5,0.000026457,-0.000142813
press,5,-0.000137577,-0.000267744
press,5,0.000102742,0.000215292
press,5,-0.000014918,-0.000058174
press,5,-0.000234213,-0.000375509
press,5,0.000147131,0.000627279
press,5,-0.000178441,-0.000628233
press,5,0.000299283,-0.000053883
press,5,-0.000066936,0.000169039
press,5,0.000181782,-0.000408888
press,5,-0.000001862,0.000535250
press,5,-0.000434439,-0.000610828
press,5,0.000090581,-0.000152588
press,5,0.000332884,0.000609875
press,5,0.001091027,-0.000655413
press,5,-0.001200670,-0.000016689
press,5,-0.000151613,-0.000015497
press,5,-0.000430399,-0.000127316
press,5,0.000627058,0.000513077
press,5,-0.000513154,-0.000551939
press,5,-0.000001036,0.000267029
press,5,-0.000225861,-0.000372887
press,5,0.001518487,0.000119686
press,5,-0.000320453,-0.000250101
press,5,-0.000636886,0.000447035
press,5,0.000299467,-0.000510693
press,5,-0.000232348,0.000405788
press,5,-0.000653213,-0.000365019
press,5,0.000835654,-0.000083923
press,5,-0.000524899,0.000748634
press,5,0.001210240,-0.000605106
press,5,-0.000298973,-0.000180244
press,5,-0.000575777,0.000702620
press,5,-0.000451501,-0.000674725
press,5,0.000077093,-0.000041962
press,5,0.000206900,0.000323772
press,5,-0.000213542,-0.000392914
press,5,0.001021076,0.000433207
press,5,-0.000468539,-0.000447512
press,5,-0.000619766,-0.000120640
press,5,-0.000012464,0.000590086
press,5,0.000073849,-0.000704527
press,5,0.000398378,-0.000100851
press,5,-0.000367201,0.000241995
press,5,0.000013661,-0.000074148
press,5,0.000038040,0.000403166
press,5,-0.000097671,-0.000586033
press,5,-0.000158029,-0.000108719
press,5,0.000217973,0.000599146
press,5,-0.000284554,-0.000680685
press,5,-0.000207393,0.000765800
press,5,0.000584642,-0.000524998
press,5,0.000653386,-0.000197172
press,5,-0.000876105,0.000355721
press,5,-0.000104257,-0.000384569
press,5,0.001170975,0.000652790
press,5,-0.001054574,-0.000262260
press,5,0.001343958,-0.000401974
press,5,-0.001377930,0.000771999
press,5,0.000028588,-0.000450373
press,5,0.000307755,-0.000369787
press,5,-0.000096011,-0.000050306
press,5,0.000259307,0.000483751
press,5,-0.000499960,-0.000457764
press,5,0.000247567,-0.000099897
press,5,-0.000044318,0.000774145
press,5,0.001152896,-0.000668764
press,5,-0.000944057,-0.000033379
press,5,0.000236372,0.000465155
press,5,-0.000403383,-0.000439167
press,5,-0.000215631,0.000584602
press,5,0.000561219,-0.000615120
press,5,-0.000388268,0.000058889
press,5,0.001010569,0.000259638
press,5,-0.000798028,-0.000344276
press,5,-0.000386085,0.000678539
press,5,-0.000048132,-0.000408888
press,5,0.001263494,-0.000141621
press,5,-0.000279005,0.000532389
press,5,-0.000823837,-0.000535011
press,5,0.001099766,0.000319004
press,5,-0.000546560,-0.000468731
press,5,-0.000654605,0.000682116
press,5,-0.000206109,-0.000660896
press,5,0.000248497,0.000422955
press,5,-0.000205505,-0.000431061
press,5,0.001284265,-0.000115156
press,5,-0.000203902,0.000684500
press,5,-0.000561994,-0.000622511
press,5,0.000551740,0.000794411
press,5,-0.000873381,-0.000410795
press,5,0.000839619,-0.000368834
press,5,-0.000590755,-0.000047922
press,5,0.000870569,0.000007391
press,5,-0.000592764,0.000058413
press,5,-0.000417651,0.000006914
press,5,0.000706432,-0.000142813
press,5,-0.001113346,0.000302315
press,5,0.000660386,-0.000351906
press,5,-0.000672413,0.000438452
press,5,0.000770414,-0.000451088
press,5,-0.000512752,0.000832081
press,5,-0.000016869,-0.000456095
press,5,0.000373931,-0.000272989
press,5,0.000783408,0.000359058
press,5,-0.000912795,-0.000302553
press,5,-0.000202697,0.000633955
press,5,0.000050598,-0.000274420
press,5,0.000230164,-0.000385523
press,5,-0.000326902,0.000720978
press,5,0.000186325,-0.000479698
press,5,0.000181505,-0.000333309
press,5,0.000674271,-0.000007868
press,5,-0.000112408,0.000692844
press,5,-0.000758655,-0.000584126
press,5,0.001299097,-0.000044107
press,5,-0.000112751,0.000042915
press,5,-0.001043382,0.000149250
press,5,0.001090085,-0.000117779
press,5,-0.001330935,0.000693083
press,5,0.001022905,-0.000512600
press,5,-0.000696398,0.000039101
press,5,-0.000213620,0.000216961
press,5,0.000346394,-0.000505686
press,5,0.000211269,0.000841141
press,5,0.000465626,-0.000755310
press,5,-0.000755872,0.000145435
press,5,0.000732518,-0.000089407
press,5,-0.000136045,0.000143528
press,5,0.000120601,0.000013113
press,5,-0.000407330,0.000454664
press,5,0.000111940,-0.000398874
press,5,-0.000028883,0.000653505
press,5,0.000034760,-0.000153542
press,5,-0.000423468,-0.000329018
press,5,0.000225984,0.000364065
press,5,-0.000186327,-0.000318289
press,5,0.000374537,0.000442982
press,5,-0.000268920,-0.000168324
press,5,0.000133339,-0.000177145
press,5,0.000131949,0.000149012
press,5,0.000223489,0.000410557
press,5,-0.000367397,-0.000493288
press,5,-0.000143782,0.000827074
press,5,0.000468568,-0.000721216
press,5,0.000265681,0.000746965
press,5,-0.000540415,-0.000318766
press,5,0.000255321,-0.000271797
press,5,-0.000058034,0.000011444
press,5,-0.000204085,-0.000081301
press,5,0.000235576,0.000074863
press,5,-0.000158803,-0.000058174
press,5,0.000077268,0.000039101
press,5,-0.000163272,0.000119686
press,5,0.000057410,-0.000154734
press,5,0.000240196,0.000367403
press,5,-0.000210437,-0.000339985
press,5,-0.000070293,0.000092268
press,5,0.000099428,-0.000087500
press,5,0.000280675,0.000217676
press,5,-0.000077290,-0.000070333
press,5,-0.000526852,0.000209093
press,5,0.000371233,-0.000300169
press,5,0.000208447,0.000133991
press,5,-0.000163417,-0.000106096
press,5,-0.000220842,0.000173569
press,5,-0.000269454,-0.000128031
press,5,0.000627199,0.000162840
press,5,-0.000057207,-0.000166655
press,5,-0.000252361,0.000171423
press,5,-0.000239739,-0.000165224
press,5,0.000217952,0.000157833
press,5,-0.000228481,-0.000163078
press,5,0.000215421,0.000154495
press,5,0.000090840,-0.000141382
press,5,0.000537231,0.000173092
press,5,-0.000259914,-0.000147343
press,5,-0.000461542,0.000187397
press,5,-0.000130235,-0.000181675
press,5,0.000952302,0.000155687
press,5,-0.001245652,-0.000120878
press,5,0.000332562,0.000150919
press,5,0.000522308,-0.000189781
press,5,-0.000013269,0.000196457
press,5,0.000175034,-0.000166655
press,5,-0.001322711,0.000190735
press,5,0.000997446,-0.000214577
press,5,0.000154099,0.000185728
press,5,0.000166111,-0.000158548
press,5,-0.001480814,0.000199318
press,5,0.001172297,-0.000232935
press,5,-0.000733083,0.000189781
press,5,0.000451104,-0.000195980
press,5,0.000472372,0.000174046
press,5,0.000121002,-0.000161171
press,5,-0.001448618,0.000198841
press,5,0.000874236,-0.000222206
press,5,-0.000085573,0.000186443
press,5,0.000651770,-0.000181198
press,5,-0.001089824,0.000201702
press,5,0.001088212,-0.000205755
press,5,-0.000441484,0.000203848
press,5,0.000049497,-0.000186920
press,5,0.000075177,0.000175238
press,5,-0.000063214,-0.000161409
press,5,-0.000695393,0.000174522
press,5,0.000597981,-0.000194788
press,5,-0.000582537,0.000179768
press,5,0.000501420,-0.000190496
press,5,-0.000490037,0.000178814
press,5,0.001051535,-0.000215292
press,5,-0.001067604,0.000201464
press,5,0.000392879,-0.000190020
press,5,0.000520077,0.000168324
press,5,-0.000317219,-0.000142097
press,5,-0.000403019,0.000162363
press,5,0.000428157,-0.000190973
press,5,0.000280570,0.000173092
press,5,-0.000206246,-0.000144482
press,5,-0.000360715,0.000179529
press,5,0.000263482,-0.000178814
press,5,-0.000739191,0.000172853
press,5,0.000736617,-0.000213385
press,5,-0.000256734,0.000180960
press,5,0.000358461,-0.000175476
press,5,-0.000047850,0.000189543
press,5,0.000018143,-0.000172853
press,5,0.000181831,0.000181913
press,5,0.000227428,-0.000151634
press,5,-0.001268000,0.000193834
press,5,0.000896599,-0.000225067
press,5,0.000341557,0.000193357
press,5,0.000053590,-0.000155449
press,5,-0.000296750,0.000200510
press,5,0.000147899,-0.000155210
press,5,-0.000101608,0.000187159
press,5,-0.001410663,-0.000179768
press,5,0.001549915,0.000104427
press,5,-0.000283663,-0.000130892
press,5,0.000069582,0.000178099
press,5,-0.000501207,-0.000151634
press,5,0.000713903,0.000163555
press,5,-0.000184511,-0.000178576
press,5,-0.000023923,0.000169516
press,5,-0.000448177,-0.000154972
press,5,-0.000293379,0.000158072
press,5,0.000656373,-0.000194073
press,5,0.000256075,0.000192881
press,5,-0.000666959,-0.000167847
press,5,0.000541331,0.000169039
press,5,0.000041145,-0.000177145
press,5,0.000017217,0.000193596
press,5,-0.000056425,-0.000152111
press,5,-0.000279702,0.000187397
press,5,0.000387747,-0.000197411
press,5,0.000115425,0.000181913
press,5,0.000050667,-0.000143290
press,5,-0.000843760,0.000181913
press,5,0.000839834,-0.000195503
press,5,-0.000332499,0.000191927
press,5,0.000327257,-0.000181675
press,5,-0.000451506,0.000197887
press,5,0.000469418,-0.000168324
press,5,-0.000728144,0.000208616
press,5,0.000706534,-0.000210285
press,5,-0.000887941,0.000197172
press,5,0.000983687,-0.000198364
press,5,-0.000783373,0.000206232
press,5,-0.000171631,-0.000203848
press,5,0.000479700,0.000149012
press,5,-0.000056268,-0.000165224
press,5,0.000233771,0.000173092
press,5,-0.000215787,-0.000156641
press,6,-0.000212406,0.000399649
press,6,-0.000276007,0.001443386
press,6,-0.000009726,-0.000586510
press,6,0.000057767,0.000746369
press,6,0.000216765,-0.000950873
press,6,-0.000224917,0.001691222
press,6,-0.000099085,-0.001696289
press,6,0.000190499,0.000338793
press,6,-0.000245377,0.001371264
press,6,0.000131620,-0.002099097
press,6,-0.000180504,0.000279784
press,6,0.000069443,0.000383317
press,6,-0.000007431,0.000825167
press,6,-0.000088095,0.000225484
press,6,0.000206116,-0.001040459
press,6,-0.000142258,0.000648618
press,6,-0.000023967,-0.000658751
press,6,0.000349756,-0.000358999
press,6,-0.000227111,0.001574397
press,6,-0.000054161,-0.001705527
press,6,0.000194997,0.000614047
press,6,-0.000282556,0.000524163
press,6,0.000346088,-0.000263274
press,6,-0.000139139,0.000623643
press,6,0.000000912,-0.001239359
press,6,0.000143084,0.001078010
press,6,-0.000111376,-0.000318944
press,6,0.000069657,-0.000412047
press,6,-0.000064398,0.000941753
press,6,-0.000114986,0.000350058
press,6,0.000390201,-0.001556516
press,6,-0.000144109,0.001566052
press,6,-0.000084952,-0.001860797
press,6,0.000876228,0.000226796
press,6,-0.000371009,0.000671029
press,6,-0.000155534,-0.000497460
press,6,0.000253337,0.001253903
press,6,-0.000318023,-0.002192080
press,6,0.000292591,0.000370860
press,6,-0.000153629,0.001494229
press,6,-0.000203092,-0.002306283
press,6,0.000249169,0.000308335
press,6,0.000116359,-0.000093639
press,6,-0.000245041,0.000015676
press,6,-0.000204732,0.001391947
press,6,0.000721982,-0.001946032
press,6,-0.000505880,0.001010180
press,6,0.000093472,-0.001122177
press,6,-0.000192156,0.000798523
press,6,0.000172665,-0.000457466
press,6,0.000162208,0.001215696
press,6,-0.000010888,-0.001076221
press,6,0.000135022,0.000985622
press,6,-0.000242286,-0.001192927
press,6,0.000348234,-0.000059485
press,6,0.000027519,0.001740694
press,6,0.000217914,-0.002026021
press,6,-0.000291116,-0.000023663
press,6,-0.000100926,0.001632512
press,6,-0.000005412,-0.002094805
press,6,0.000247984,0.000660717
press,6,-0.000516018,0.001068890
press,6,0.000618342,-0.000557363
press,6,-0.000450741,0.001183152
press,6,0.000149034,-0.001893878
press,6,0.000342411,0.000577033
press,6,-0.000431713,0.001489520
press,6,0.000273851,-0.002439678
press,6,0.000071201,0.000440300
press,6,-0.000223677,0.000625670
press,6,0.000441380,-0.000054896
press,6,-0.000440665,0.001168430
press,6,0.000239168,-0.002065659
press,6,0.000171532,0.000678182
press,6,-0.000384534,0.001474380
press,6,0.000534662,-0.001622796
press,6,-0.000191668,0.001795590
press,6,-0.000166131,-0.001591027
